tên hồ,Thời điểm,htl,dbt,hc,Qve,Tqx,Qxt,Qxm,Ncxs,Ncxm
Hòa Bình,11/10 23:00,114.8,117,80,960.0,394.0,0,394.0,0,0
Thác Bà,11/10 23:00,55.96,58,46,180.0,0.0,0,0.0,0,0
Lai Châu,12/10 23:00,294.35,295,265,904.0,286.0,0,286.0,0,0
Bản Chát,12/10 23:00,473.75,475,431,92.8,0.0,0,0.0,0,0
Huội Quảng,12/10 23:00,369.61,370,368,50.8,0.0,0,0.0,0,0
Sơn La,12/10 23:00,214.8,215,175,1159.0,0.0,0,0.0,0,0
Hòa Bình,12/10 23:00,114.76,117,80,380.0,373.0,0,373.0,0,0
Thác Bà,12/10 23:00,56.01,58,46,190.0,0.0,0,0.0,0,0
Lai Châu,13/10 23:00,294.19,295,265,352.0,761.0,0,761.0,0,0
Bản Chát,13/10 23:00,473.85,475,431,84.6,0.0,0,0.0,0,0
Huội Quảng,13/10 23:00,369.6,370,368,16.7,0.0,0,0.0,0,0
Sơn La,13/10 23:00,215.02,215,175,1115.0,836.0,0,836.0,0,0
Hòa Bình,13/10 23:00,114.85,117,80,938.0,372.0,0,372.0,0,0
Thác Bà,13/10 23:00,56.05,58,46,195.0,0.0,0,0.0,0,0
Lai Châu,14/10 23:00,293.63,295,265,1140.0,729.0,0,729.0,0,0
Bản Chát,14/10 23:00,473.93,475,431,52.0,0.0,0,0.0,0,0
Huội Quảng,14/10 23:00,369.63,370,368,28.1,0.0,0,0.0,0,0
Sơn La,14/10 23:00,214.96,215,175,1921.0,687.0,0,687.0,0,0
Hòa Bình,14/10 23:00,115.34,117,80,1484.0,347.0,0,347.0,0,0
Thác Bà,14/10 23:00,56.07,58,46,120.0,0.0,0,0.0,0,0
Lai Châu,15/10 23:00,294.29,295,265,1048.0,1355.0,0,1355.0,0,0
Bản Chát,15/10 23:00,474.0,475,431,76.8,0.0,0,0.0,0,0
Huội Quảng,15/10 23:00,369.86,370,368,28.1,0.0,0,0.0,0,0
Sơn La,15/10 23:00,215.01,215,175,1357.0,1197.0,0,1197.0,0,0
Hòa Bình,15/10 23:00,115.57,117,80,1477.0,341.0,0,341.0,0,0
Thác Bà,15/10 23:00,56.11,58,46,90.0,0.0,0,0.0,0,0
Lai Châu,16/10 23:00,293.72,295,265,1149.0,429.0,0,429.0,0,0
Bản Chát,16/10 15:00,474.05,475,431,36.2,0.0,0,0.0,0,0
Huội Quảng,16/10 15:00,369.85,370,368,26.1,168.7,0,168.7,0,0
Sơn La,16/10 23:00,215.01,215,175,1603.0,1539.0,0,1539.0,0,0
Hòa Bình,16/10 23:00,116.11,117,80,2082.0,365.0,0,365.0,0,0
Thác Bà,16/10 23:00,56.13,58,46,96.0,0.0,0,0.0,0,0
Lai Châu,17/10 23:00,293.77,295,265,641.0,332.0,0,332.0,0,0
Bản Chát,16/10 15:00,474.05,475,431,36.2,0.0,0,0.0,0,0
Huội Quảng,16/10 15:00,369.85,370,368,26.1,168.7,0,168.7,0,0
Sơn La,17/10 23:00,214.76,215,175,1393.0,1037.0,0,1037.0,0,0
Hòa Bình,17/10 23:00,116.6,117,80,2096.0,1520.0,0,1520.0,0,0
Thác Bà,17/10 23:00,56.13,58,46,105.0,0.0,0,0.0,0,0
Lai Châu,18/10 23:00,293.54,295,265,731.0,524.0,0,524.0,0,0
Bản Chát,16/10 15:00,474.05,475,431,36.2,0.0,0,0.0,0,0
Huội Quảng,16/10 15:00,369.85,370,368,26.1,168.7,0,168.7,0,0
Sơn La,18/10 23:00,214.69,215,175,1305.0,1305.0,0,1305.0,0,0
Hòa Bình,18/10 23:00,116.66,117,80,1405.0,1398.0,0,1398.0,0,0
Thác Bà,18/10 23:00,56.12,58,46,110.0,0.0,0,0.0,0,0
Lai Châu,19/10 23:00,293.24,295,265,311.0,0.0,0,0.0,0,0
Bản Chát,16/10 15:00,474.05,475,431,36.2,0.0,0,0.0,0,0
Huội Quảng,16/10 15:00,369.85,370,368,26.1,168.7,0,168.7,0,0
Sơn La,19/10 23:00,214.69,215,175,962.0,406.0,0,406.0,0,0
Hòa Bình,19/10 23:00,116.69,117,80,1606.0,459.0,0,459.0,0,0
Thác Bà,19/10 23:00,56.05,58,46,91.0,436.66,0,436.66,0,0
Lai Châu,20/10 23:00,293.54,295,265,1131.0,0.0,0,0.0,0,0
Bản Chát,20/10 23:00,474.29,475,431,11.4,0.0,0,0.0,0,0
Huội Quảng,20/10 23:00,369.54,370,368,28.1,0.0,0,0.0,0,0
Sơn La,20/10 23:00,214.69,215,175,1223.0,292.0,0,292.0,0,0
Hòa Bình,20/10 23:00,116.86,117,80,969.0,392.0,0,392.0,0,0
Thác Bà,20/10 23:00,55.99,58,46,187.0,0.0,0,0.0,0,0
Lai Châu,21/10 23:00,294.43,295,265,752.0,135.0,0,135.0,0,0
Bản Chát,21/10 23:00,474.34,475,431,44.5,0.0,0,0.0,0,0
Huội Quảng,21/10 23:00,369.72,370,368,39.5,0.0,0,0.0,0,0
Sơn La,21/10 23:00,214.57,215,175,435.0,0.0,0,0.0,0,0
Hòa Bình,21/10 23:00,116.98,117,80,1467.0,320.0,0,320.0,0,0
Thác Bà,21/10 23:00,55.99,58,46,168.0,0.0,0,0.0,0,0
Lai Châu,22/10 23:00,294.86,295,265,852.0,646.0,0,646.0,0,0
Bản Chát,22/10 23:00,474.39,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,22/10 23:00,369.67,370,368,39.5,0.0,0,0.0,0,0
Sơn La,22/10 23:00,214.83,215,175,1111.0,0.0,0,0.0,0,0
Hòa Bình,22/10 23:00,116.78,117,80,387.0,380.0,0,380.0,0,0
Thác Bà,22/10 23:00,56.0,58,46,155.0,0.0,0,0.0,0,0
Lai Châu,23/10 23:00,294.36,295,265,841.0,737.0,0,737.0,0,0
Bản Chát,23/10 23:00,474.41,475,431,61.0,0.0,0,0.0,0,0
Huội Quảng,23/10 23:00,369.75,370,368,16.7,0.0,0,0.0,0,0
Sơn La,23/10 23:00,215.0,215,175,1307.0,737.0,0,737.0,0,0
Hòa Bình,23/10 23:00,116.76,117,80,1659.0,512.0,0,512.0,0,0
Thác Bà,23/10 23:00,55.99,58,46,92.0,0.0,0,0.0,0,0
Lai Châu,24/10 23:00,294.21,295,265,785.0,784.0,0,784.0,0,0
Bản Chát,24/10 23:00,474.44,475,431,52.7,0.0,0,0.0,0,0
Huội Quảng,24/10 23:00,369.74,370,368,39.5,0.0,0,0.0,0,0
Sơn La,24/10 23:00,214.88,215,175,1182.0,309.0,0,309.0,0,0
Hòa Bình,24/10 23:00,117.04,117,80,1515.0,1508.0,0,1508.0,0,0
Thác Bà,24/10 23:00,56.0,58,46,92.0,0.0,0,0.0,0,0
Lai Châu,25/10 23:00,293.87,295,265,864.0,452.0,0,452.0,0,0
Bản Chát,25/10 23:00,474.46,475,431,44.5,0.0,0,0.0,0,0
Huội Quảng,25/10 23:00,369.36,370,368,50.8,0.0,0,0.0,0,0
Sơn La,25/10 23:00,214.88,215,175,1019.0,817.0,0,817.0,0,0
Hòa Bình,25/10 23:00,116.91,117,80,1873.0,726.0,0,726.0,0,0
Thác Bà,25/10 23:00,56.02,58,46,92.0,0.0,0,0.0,0,0
Lai Châu,26/10 23:00,293.88,295,265,620.0,413.0,0,413.0,0,0
Bản Chát,26/10 23:00,474.5,475,431,52.7,0.0,0,0.0,0,0
Huội Quảng,26/10 23:00,368.83,370,368,39.1,0.0,0,0.0,0,0
Sơn La,26/10 23:00,214.8,215,175,649.0,0.0,0,0.0,0,0
Hòa Bình,26/10 23:00,116.95,117,80,1131.0,1694.0,0,1694.0,0,0
Thác Bà,26/10 23:00,56.04,58,46,110.0,0.0,0,0.0,0,0
Lai Châu,27/10 23:00,293.31,295,265,356.0,149.0,0,149.0,0,0
Bản Chát,27/10 23:00,474.54,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,27/10 23:00,368.6,370,368,39.1,0.0,0,0.0,0,0
Sơn La,27/10 23:00,214.88,215,175,1287.0,306.0,0,306.0,0,0
Hòa Bình,27/10 23:00,116.64,117,80,1003.0,996.0,0,996.0,0,0
Thác Bà,27/10 23:00,56.04,58,46,110.0,0.0,0,0.0,0,0
Lai Châu,28/10 23:00,293.88,295,265,516.0,0.0,0,0.0,0,0
Bản Chát,28/10 23:00,474.6,475,431,61.0,0.0,0,0.0,0,0
Huội Quảng,28/10 23:00,368.7,370,368,50.3,0.0,0,0.0,0,0
Sơn La,28/10 23:00,214.81,215,175,345.0,245.0,0,245.0,0,0
Hòa Bình,28/10 23:00,116.76,117,80,582.0,575.0,0,575.0,0,0
Thác Bà,28/10 23:00,56.03,58,46,98.0,0.0,0,0.0,0,0
Lai Châu,29/10 23:00,294.63,295,265,489.0,179.0,0,179.0,0,0
Bản Chát,29/10 23:00,474.66,475,431,94.1,0.0,0,0.0,0,0
Huội Quảng,29/10 23:00,368.85,370,368,5.3,0.0,0,0.0,0,0
Sơn La,29/10 23:00,214.87,215,175,671.0,226.0,0,226.0,0,0
Hòa Bình,29/10 23:00,116.81,117,80,450.0,443.0,0,443.0,0,0
Thác Bà,29/10 23:00,56.07,58,46,82.0,0.0,0,0.0,0,0
Lai Châu,30/10 23:00,294.48,295,265,157.0,463.0,0,463.0,0,0
Bản Chát,30/10 23:00,474.72,475,431,44.5,0.0,0,0.0,0,0
Huội Quảng,30/10 23:00,369.05,370,368,39.4,0.0,0,0.0,0,0
Sơn La,30/10 23:00,214.92,215,175,1342.0,816.0,0,816.0,0,0
Hòa Bình,30/10 23:00,116.82,117,80,1594.0,447.0,0,447.0,0,0
Thác Bà,30/10 23:00,56.09,58,46,71.0,0.0,0,0.0,0,0
Lai Châu,31/10 22:00,294.15,295,265,441.0,0.0,0,0.0,0,0
Bản Chát,31/10 23:00,474.76,475,431,36.2,0.0,0,0.0,0,0
Huội Quảng,31/10 21:00,368.93,370,368,34.4,51.6,0,51.6,0,0
Sơn La,31/10 22:00,214.9,215,175,307.0,648.0,0,648.0,0,0
Hòa Bình,31/10 22:00,116.92,117,80,2192.0,1045.0,0,1045.0,0,0
Thác Bà,30/10 23:00,56.09,58,46,71.0,0.0,0,0.0,0,0
Lai Châu,01/11 23:00,294.12,295,265,310.0,0.0,0,0.0,0,0
Bản Chát,01/11 23:00,474.79,475,431,36.2,0.0,0,0.0,0,0
Huội Quảng,01/11 23:00,369.05,370,368,39.4,0.0,0,0.0,0,0
Sơn La,01/11 23:00,214.77,215,175,325.0,689.0,0,689.0,0,0
Hòa Bình,01/11 23:00,116.96,117,80,869.0,862.0,0,862.0,0,0
Thác Bà,01/11 23:00,56.09,58,46,82.0,0.0,0,0.0,0,0
Lai Châu,02/11 23:00,293.93,295,265,353.0,350.0,0,350.0,0,0
Bản Chát,02/11 23:00,474.79,475,431,36.2,0.0,0,0.0,0,0
Huội Quảng,02/11 23:00,369.15,370,368,39.4,0.0,0,0.0,0,0
Sơn La,02/11 23:00,214.69,215,175,547.0,492.0,0,492.0,0,0
Hòa Bình,02/11 23:00,116.92,117,80,221.0,785.0,0,785.0,0,0
Thác Bà,02/11 23:00,56.08,58,46,75.0,0.0,0,0.0,0,0
Lai Châu,03/11 23:00,293.8,295,265,618.0,0.0,0,0.0,0,0
Bản Chát,03/11 23:00,474.82,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,03/11 23:00,369.04,370,368,28.1,0.0,0,0.0,0,0
Sơn La,03/11 23:00,214.63,215,175,533.0,0.0,0,0.0,0,0
Hòa Bình,03/11 23:00,116.94,117,80,218.0,1351.0,0,1351.0,0,0
Thác Bà,03/11 23:00,56.0,58,46,106.0,342.99,0,342.99,0,0
Lai Châu,04/11 23:00,294.04,295,265,721.0,0.0,0,0.0,0,0
Bản Chát,04/11 23:00,474.83,475,431,42.2,105.1,0,105.1,0,0
Huội Quảng,04/11 23:00,369.14,370,368,111.0,105.0,0,105.0,0,0
Sơn La,04/11 23:00,214.71,215,175,573.0,323.0,0,323.0,0,0
Hòa Bình,04/11 23:00,116.65,117,80,536.0,529.0,0,529.0,0,0
Thác Bà,04/11 23:00,55.88,58,46,86.0,439.0,0,439.0,0,0
Lai Châu,05/11 23:00,294.32,295,265,582.0,375.0,0,375.0,0,0
Bản Chát,05/11 23:00,474.86,475,431,36.3,0.0,0,0.0,0,0
Huội Quảng,05/11 23:00,369.07,370,368,5.3,0.0,0,0.0,0,0
Sơn La,05/11 23:00,214.69,215,175,1426.0,315.0,0,315.0,0,0
Hòa Bình,05/11 23:00,116.67,117,80,1721.0,575.0,0,575.0,0,0
Thác Bà,05/11 23:00,55.74,58,46,75.0,343.5,0,343.5,0,0
Lai Châu,06/11 23:00,294.61,295,265,727.0,726.0,0,726.0,0,0
Bản Chát,06/11 23:00,474.88,475,431,61.0,0.0,0,0.0,0,0
Huội Quảng,06/11 23:00,369.18,370,368,96.4,0.0,0,0.0,0,0
Sơn La,06/11 23:00,214.74,215,175,1175.0,0.0,0,0.0,0,0
Hòa Bình,06/11 23:00,116.57,117,80,525.0,518.0,0,518.0,0,0
Thác Bà,06/11 23:00,55.73,58,46,155.0,50.94,0,50.94,0,0
Lai Châu,07/11 23:00,294.82,295,265,612.0,405.0,0,405.0,0,0
Bản Chát,07/11 23:00,474.97,475,431,92.5,238.0,0,238.0,0,0
Huội Quảng,07/11 23:00,369.29,370,368,254.7,272.0,0,272.0,0,0
Sơn La,07/11 23:00,214.99,215,175,1402.0,1504.0,0,1504.0,0,0
Hòa Bình,07/11 23:00,116.52,117,80,446.0,439.0,0,439.0,0,0
Thác Bà,07/11 23:00,55.74,58,46,98.0,0.0,0,0.0,0,0
Lai Châu,08/11 23:00,294.32,295,265,167.0,679.0,0,679.0,0,0
Bản Chát,08/11 23:00,474.9,475,431,155.3,119.1,0,119.1,0,0
Huội Quảng,08/11 23:00,369.08,370,368,160.0,169.5,0,169.5,0,0
Sơn La,08/11 23:00,214.96,215,175,1133.0,1633.0,0,1633.0,0,0
Hòa Bình,08/11 23:00,116.85,117,80,1159.0,582.0,0,582.0,0,0
Thác Bà,08/11 23:00,55.78,58,46,110.0,0.0,0,0.0,0,0
Lai Châu,09/11 23:00,294.55,295,265,705.0,396.0,0,396.0,0,0
Bản Chát,09/11 23:00,474.93,475,431,69.3,0.0,0,0.0,0,0
Huội Quảng,09/11 23:00,369.55,370,368,78.0,95.5,0,95.5,0,0
Sơn La,09/11 23:00,214.87,215,175,535.0,0.0,0,0.0,0,0
Hòa Bình,09/11 23:00,116.95,117,80,388.0,1236.0,0,1236.0,0,0
Thác Bà,09/11 23:00,55.77,58,46,118.0,437.62,0,437.62,0,0
Lai Châu,10/11 23:00,294.09,295,265,413.0,0.0,0,0.0,0,0
Bản Chát,10/11 23:00,474.89,475,431,56.2,119.1,0,119.1,0,0
Huội Quảng,10/11 23:00,369.29,370,368,86.8,183.9,0,183.9,0,0
Sơn La,10/11 23:00,214.96,215,175,575.0,575.0,0,575.0,0,0
Hòa Bình,10/11 23:00,116.75,117,80,595.0,588.0,0,588.0,0,0
Thác Bà,10/11 23:00,55.69,58,46,118.0,345.47,0,345.47,0,0
Lai Châu,11/11 23:00,294.54,295,265,721.0,0.0,0,0.0,0,0
Bản Chát,11/11 23:00,474.9,475,431,36.3,0.0,0,0.0,0,0
Huội Quảng,11/11 23:00,369.35,370,368,16.7,0.0,0,0.0,0,0
Sơn La,11/11 23:00,214.93,215,175,583.0,380.0,0,380.0,0,0
Hòa Bình,11/11 23:00,116.83,117,80,40.0,661.0,0,661.0,0,0
Thác Bà,11/11 23:00,55.59,58,46,108.0,440.92,0,440.92,0,0
Lai Châu,12/11 23:00,294.88,295,265,413.0,0.0,0,0.0,0,0
Bản Chát,12/11 23:00,474.91,475,431,52.8,0.0,0,0.0,0,0
Huội Quảng,12/11 23:00,369.43,370,368,28.1,0.0,0,0.0,0,0
Sơn La,12/11 23:00,214.99,215,175,996.0,440.0,0,440.0,0,0
Hòa Bình,12/11 23:00,116.83,117,80,1561.0,415.0,0,415.0,0,0
Thác Bà,12/11 23:00,55.56,58,46,110.0,0.0,0,0.0,0,0
Lai Châu,13/11 23:00,294.81,295,265,926.0,0.0,0,0.0,0,0
Bản Chát,13/11 23:00,474.91,475,431,36.3,0.0,0,0.0,0,0
Huội Quảng,13/11 23:00,369.47,370,368,5.3,0.0,0,0.0,0,0
Sơn La,13/11 23:00,214.96,215,175,355.0,0.0,0,0.0,0,0
Hòa Bình,13/11 23:00,116.99,117,80,120.0,598.0,0,598.0,0,0
Thác Bà,13/11 23:00,55.62,58,46,132.0,0.0,0,0.0,0,0
Lai Châu,14/11 23:00,294.84,295,265,514.0,512.0,0,512.0,0,0
Bản Chát,14/11 23:00,474.93,475,431,56.2,119.0,0,119.0,0,0
Huội Quảng,14/11 23:00,369.72,370,368,119.0,0.0,0,0.0,0,0
Sơn La,14/11 23:00,214.92,215,175,454.0,379.0,0,379.0,0,0
Hòa Bình,14/11 23:00,116.94,117,80,387.0,380.0,0,380.0,0,0
Thác Bà,14/11 23:00,55.72,58,46,90.0,0.0,0,0.0,0,0
Lai Châu,15/11 23:00,294.94,295,265,786.0,580.0,0,580.0,0,0
Bản Chát,15/11 23:00,474.93,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,15/11 23:00,369.86,370,368,28.1,0.0,0,0.0,0,0
Sơn La,15/11 23:00,214.95,215,175,669.0,497.0,0,497.0,0,0
Hòa Bình,15/11 23:00,116.98,117,80,958.0,951.0,0,951.0,0,0
Thác Bà,15/11 23:00,55.79,58,46,112.0,0.0,0,0.0,0,0
Lai Châu,16/11 23:00,294.82,295,265,604.0,1322.0,0,1322.0,0,0
Bản Chát,16/11 23:00,474.94,475,431,36.3,0.0,0,0.0,0,0
Huội Quảng,16/11 23:00,369.95,370,368,73.6,0.0,0,0.0,0,0
Sơn La,16/11 23:00,215.0,215,175,1635.0,663.0,0,663.0,0,0
Hòa Bình,16/11 23:00,116.93,117,80,565.0,558.0,0,558.0,0,0
Thác Bà,16/11 23:00,55.87,58,46,105.0,0.0,0,0.0,0,0
Lai Châu,17/11 23:00,294.63,295,265,920.0,1021.0,0,1021.0,0,0
Bản Chát,17/11 23:00,474.95,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,17/11 23:00,369.76,370,368,28.1,0.0,0,0.0,0,0
Sơn La,17/11 23:00,215.0,215,175,1445.0,1196.0,0,1196.0,0,0
Hòa Bình,17/11 23:00,117.02,117,80,577.0,1151.0,0,1151.0,0,0
Thác Bà,17/11 23:00,55.92,58,46,90.0,0.0,0,0.0,0,0
Lai Châu,18/11 23:00,294.45,295,265,431.0,1559.0,0,1559.0,0,0
Bản Chát,18/11 23:00,474.99,475,431,36.3,0.0,0,0.0,0,0
Huội Quảng,18/11 23:00,369.92,370,368,16.7,0.0,0,0.0,0,0
Sơn La,18/11 23:00,214.95,215,175,1288.0,525.0,0,525.0,0,0
Hòa Bình,18/11 23:00,117.0,117,80,917.0,2070.0,0,2070.0,0,0
Thác Bà,18/11 23:00,55.95,58,46,72.0,0.0,0,0.0,0,0
Lai Châu,19/11 23:00,294.51,295,265,691.0,588.0,0,588.0,0,0
Bản Chát,19/11 23:00,474.96,475,431,34.9,106.0,0,106.0,0,0
Huội Quảng,19/11 23:00,369.82,370,368,140.9,181.1,0,181.1,0,0
Sơn La,19/11 23:00,214.88,215,175,1887.0,532.0,0,532.0,0,0
Hòa Bình,19/11 23:00,116.72,117,80,787.0,780.0,0,780.0,0,0
Thác Bà,19/11 23:00,55.96,58,46,75.0,0.0,0,0.0,0,0
Lai Châu,20/11 23:00,294.22,295,265,978.0,465.0,0,465.0,0,0
Bản Chát,20/11 23:00,474.89,475,431,28.4,8.7,0,8.7,0,0
Huội Quảng,20/11 23:00,369.57,370,368,96.4,0.0,0,0.0,0,0
Sơn La,20/11 23:00,214.9,215,175,1312.0,1312.0,0,1312.0,0,0
Hòa Bình,20/11 23:00,116.7,117,80,980.0,1202.0,0,1202.0,0,0
Thác Bà,20/11 23:00,56.01,58,46,88.0,0.0,0,0.0,0,0
Lai Châu,21/11 23:00,294.25,295,265,352.0,454.0,0,454.0,0,0
Bản Chát,21/11 23:00,474.85,475,431,36.3,0.0,0,0.0,0,0
Huội Quảng,21/11 23:00,369.76,370,368,16.7,0.0,0,0.0,0,0
Sơn La,21/11 23:00,214.79,215,175,963.0,963.0,0,963.0,0,0
Hòa Bình,21/11 23:00,116.75,117,80,1596.0,1019.0,0,1019.0,0,0
Thác Bà,21/11 23:00,56.08,58,46,100.0,0.0,0,0.0,0,0
Lai Châu,22/11 23:00,294.56,295,265,933.0,419.0,0,419.0,0,0
Bản Chát,22/11 23:00,474.83,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,22/11 23:00,369.48,370,368,96.4,0.0,0,0.0,0,0
Sơn La,22/11 23:00,214.64,215,175,652.0,451.0,0,451.0,0,0
Hòa Bình,22/11 23:00,116.8,117,80,444.0,1324.0,0,1324.0,0,0
Thác Bà,22/11 23:00,56.09,58,46,80.0,0.0,0,0.0,0,0
Lai Châu,23/11 23:00,294.53,295,265,529.0,528.0,0,528.0,0,0
Bản Chát,23/11 23:00,474.8,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,23/11 23:00,369.67,370,368,28.1,0.0,0,0.0,0,0
Sơn La,23/11 23:00,214.79,215,175,1050.0,315.0,0,315.0,0,0
Hòa Bình,23/11 23:00,116.76,117,80,892.0,885.0,0,885.0,0,0
Thác Bà,23/11 23:00,56.1,58,46,82.0,0.0,0,0.0,0,0
Lai Châu,24/11 23:00,294.04,295,265,653.0,549.0,0,549.0,0,0
Bản Chát,24/11 23:00,474.77,475,431,36.2,0.0,0,0.0,0,0
Huội Quảng,24/11 23:00,369.74,370,368,39.5,0.0,0,0.0,0,0
Sơn La,24/11 23:00,214.86,215,175,781.0,728.0,0,728.0,0,0
Hòa Bình,24/11 23:00,116.75,117,80,464.0,457.0,0,457.0,0,0
Thác Bà,24/11 23:00,56.12,58,46,95.0,0.0,0,0.0,0,0
Lai Châu,25/11 23:00,294.47,295,265,104.0,0.0,0,0.0,0,0
Bản Chát,25/11 23:00,474.78,475,431,44.5,0.0,0,0.0,0,0
Huội Quảng,25/11 23:00,369.34,370,368,50.8,0.0,0,0.0,0,0
Sơn La,25/11 23:00,214.71,215,175,237.0,287.0,0,287.0,0,0
Hòa Bình,25/11 23:00,116.82,117,80,575.0,568.0,0,568.0,0,0
Thác Bà,25/11 23:00,56.14,58,46,88.0,0.0,0,0.0,0,0
Lai Châu,26/11 23:00,294.63,295,265,570.0,672.0,0,672.0,0,0
Bản Chát,26/11 23:00,474.8,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,26/11 23:00,369.34,370,368,5.3,0.0,0,0.0,0,0
Sơn La,26/11 23:00,214.64,215,175,929.0,373.0,0,373.0,0,0
Hòa Bình,26/11 23:00,116.77,117,80,503.0,496.0,0,496.0,0,0
Thác Bà,26/11 23:00,56.16,58,46,76.0,0.0,0,0.0,0,0
Lai Châu,27/11 23:00,294.73,295,265,856.0,445.0,0,445.0,0,0
Bản Chát,27/11 23:00,474.8,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,27/11 23:00,369.03,370,368,16.6,0.0,0,0.0,0,0
Sơn La,27/11 17:00,214.65,215,175,525.0,1612.0,0,1612.0,0,0
Hòa Bình,27/11 23:00,116.71,117,80,381.0,773.0,0,773.0,0,0
Thác Bà,27/11 23:00,56.18,58,46,85.0,0.0,0,0.0,0,0
Lai Châu,28/11 23:00,294.29,295,265,530.0,16.0,0,16.0,0,0
Bản Chát,28/11 23:00,474.8,475,431,36.2,0.0,0,0.0,0,0
Huội Quảng,28/11 23:00,369.13,370,368,28.1,0.0,0,0.0,0,0
Sơn La,28/11 23:00,214.8,215,175,1205.0,589.0,0,589.0,0,0
Hòa Bình,28/11 23:00,116.66,117,80,822.0,815.0,0,815.0,0,0
Thác Bà,28/11 23:00,56.22,58,46,114.0,0.0,0,0.0,0,0
Lai Châu,29/11 23:00,294.64,295,265,618.0,0.0,0,0.0,0,0
Bản Chát,29/11 23:00,474.82,475,431,28.0,0.0,0,0.0,0,0
Huội Quảng,29/11 23:00,369.27,370,368,16.7,0.0,0,0.0,0,0
Sơn La,29/11 23:00,214.79,215,175,483.0,286.0,0,286.0,0,0
Hòa Bình,29/11 23:00,116.63,117,80,427.0,420.0,0,420.0,0,0
Thác Bà,29/11 23:00,56.27,58,46,109.0,0.0,0,0.0,0,0
Lai Châu,30/11 23:00,294.6,295,265,852.0,1057.0,0,1057.0,0,0
Bản Chát,30/11 22:00,474.84,475,431,52.8,0.0,0,0.0,0,0
Huội Quảng,30/11 23:00,369.39,370,368,5.3,0.0,0,0.0,0,0
Sơn La,30/11 22:00,214.86,215,175,986.0,283.0,0,283.0,0,0
Hòa Bình,30/11 22:00,116.59,117,80,1088.0,511.0,0,511.0,0,0
Thác Bà,30/11 07:00,56.3,58,46,110.0,60.06,0,60.06,0,0
Lai Châu,01/12 23:00,294.7,295,265,617.0,0.0,0,0.0,0,0
Bản Chát,01/12 23:00,474.86,475,431,11.5,0.0,0,0.0,0,0
Huội Quảng,01/12 23:00,369.46,370,368,16.7,0.0,0,0.0,0,0
Sơn La,01/12 23:00,214.87,215,175,779.0,223.0,0,223.0,0,0
Hòa Bình,01/12 23:00,116.71,117,80,189.0,1037.0,0,1037.0,0,0
Thác Bà,01/12 23:00,56.37,58,46,95.0,0.0,0,0.0,0,0
Lai Châu,02/12 23:00,294.67,295,265,233.0,129.0,0,129.0,0,0
Bản Chát,02/12 23:00,474.88,475,431,36.3,0.0,0,0.0,0,0
Huội Quảng,02/12 23:00,369.62,370,368,28.1,0.0,0,0.0,0,0
Sơn La,02/12 23:00,214.88,215,175,539.0,381.0,0,381.0,0,0
Hòa Bình,02/12 23:00,116.73,117,80,504.0,497.0,0,497.0,0,0
Thác Bà,02/12 23:00,56.4,58,46,80.0,0.0,0,0.0,0,0
Lai Châu,03/12 23:00,294.72,295,265,919.0,200.0,0,200.0,0,0
Bản Chát,03/12 23:00,474.9,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,03/12 23:00,369.64,370,368,5.3,0.0,0,0.0,0,0
Sơn La,03/12 23:00,214.91,215,175,1004.0,350.0,0,350.0,0,0
Hòa Bình,03/12 23:00,116.71,117,80,636.0,629.0,0,629.0,0,0
Thác Bà,03/12 23:00,56.42,58,46,80.0,0.0,0,0.0,0,0
Lai Châu,04/12 23:00,294.53,295,265,330.0,534.0,0,534.0,0,0
Bản Chát,04/12 23:00,474.92,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,04/12 23:00,369.64,370,368,39.5,0.0,0,0.0,0,0
Sơn La,04/12 23:00,214.9,215,175,606.0,577.0,0,577.0,0,0
Hòa Bình,04/12 23:00,116.77,117,80,320.0,883.0,0,883.0,0,0
Thác Bà,04/12 23:00,56.43,58,46,78.0,0.0,0,0.0,0,0
Lai Châu,05/12 23:00,294.63,295,265,318.0,317.0,0,317.0,0,0
Bản Chát,05/12 23:00,474.94,475,431,52.8,0.0,0,0.0,0,0
Huội Quảng,05/12 23:00,369.68,370,368,39.5,0.0,0,0.0,0,0
Sơn La,05/12 23:00,214.83,215,175,900.0,344.0,0,344.0,0,0
Hòa Bình,05/12 23:00,116.78,117,80,506.0,499.0,0,499.0,0,0
Thác Bà,05/12 23:00,56.44,58,46,80.0,0.0,0,0.0,0,0
Lai Châu,06/12 23:00,294.68,295,265,664.0,972.0,0,972.0,0,0
Bản Chát,06/12 23:00,474.96,475,431,19.7,0.0,0,0.0,0,0
Huội Quảng,06/12 23:00,369.78,370,368,16.7,0.0,0,0.0,0,0
Sơn La,06/12 23:00,214.91,215,175,694.0,217.0,0,217.0,0,0
